surveyId,predictions
288564,1964 581 7760 254 4483 2025 9816 9028 6962 2885 9707 1910 976 3177 9072 843 8208 7322 11195 6310 6331 478 540 8151 10223
288676,5889 4628 7054 8818 2293 11140 3123 10073 4397 1018 4368 10899 3214 8027 5398 5901 6491 4854 6836 6915 3140 10565 8635 3352 2101
290315,6491 3123 5739 5420 5166 5980 3958 2885 4397 9890 4027 6643 9710 8760 3614 4898 2101 3214 5398 6746 2922 2861 11195 3954 6633
291409,6079 5386 10255 8258 424 9734 5384 1539 3427 6989 994 3380 10218 7670 6964 6491 398 3361 6331 7333 3227 8747 7435 5189 8802
291516,5398 8818 4397 10073 11140 1525 1018 2949 4508 9881 2891 4628 8431 6002 7748 8746 7536 5704 2753 9714 3438 4748 4499 9636 10317
291883,540 6915 10073 9465 4854 4397 9376 9816 10969 3969 10317 9341 4499 10899 8818 8431 7121 9580 1170 11195 254 5739 7739 3123 6551
292822,10317 540 6962 3879 3722 10113 11140 4077 4397 1180 2211 9024 4499 4638 7121 10969 1964 7817 6119 254 10223 6079 3037 581 10763
293836,5773 4027 4397 1037 6574 6491 3858 5242 6746 540 6643 10940 5704 10637 5739 7529 5166 2471 5420 4541 3375 8653 1716 4015 6091
294274,7318 3297 2126 8330 5071 10909 8364 10247 10460 8151 6331 5618 2474 10255 5097 2525 6079 428 6684 2386 3935 581 10385 6383 1888
295188,1387 10113 581 4492 3738 8639 6848 9072 543 8124 254 5374 1180 6491 8532 2847 2013 9207 822 7227 5384 8439 1499 10474 702
296003,5412 2474 7706 7536 9636 2386 8208 11120 1888 981 146 5557 6925 2756 8860 10073 1254 8508 1539 9261 4326 661 6226 559 10268
296543,6079 10255 6989 10600 10317 6962 5900 5386 1539 6331 9024 7817 3879 5189 391 6999 254 10763 2025 3374 5883 10020 10940 3497 2211
298689,2474 8208 3935 9647 6788 3177 8424 6925 868 10315 10684 1888 180 2142 2678 8151 9204 7322 799 140 1910 10385 146 9388 4871
299015,1964 254 2885 6310 9707 1951 581 540 9207 4499 958 6746 3958 11195 9005 8439 9816 6900 2955 2262 10073 10113 843 3275 5739
299764,1092 3639 8806 1015 6603 10953 1497 9795 7588 3451 5557 12 5255 8316 4758 7972 6759 262 10948 4258 8351 2146 8237 4748 2145
299842,540 6119 96 11140 8431 9024 4397 10255 9341 7121 6903 8818 8747 9376 5189 2961 4638 10600 4499 9465 6999 10317 8746 3722 254
300503,5285 4541 6643 6746 4397 5773 5242 3375 9231 2471 10731 5980 4015 6491 2608 8635 10239 7679 9890 10637 623 2908 1455 6313 9376
300601,9024 10823 1964 8760 1086 4862 10317 11195 4638 7121 8284 10600 5383 9707 5400 10073 843 8751 5804 9592 7052 2644 423 478 958
301150,10474 543 1387 9311 9151 2922 9072 1544 6491 3427 4493 10113 3738 822 6056 8908 1180 424 254 4492 3361 8802 2220 3340 8439
301204,1964 2885 9816 254 9072 1951 9707 6962 1910 11195 4447 581 9028 10113 843 8858 7227 300 958 2308 7760 8284 6788 3161 3958
302380,5018 3581 2556 10082 7978 3140 9341 7817 10940 5040 8923 4397 3151 6091 5218 7706 9465 3803 3835 6666 10255 10317 2163 10600 8654
302885,11120 3043 5832 1254 8807 8751 544 7742 4734 7707 9563 4748 4924 6788 5804 1497 10317 9636 9873 1086 6759 7536 423 11140 3494
303125,9880 2665 10522 1028 3438 10281 1318 74 2514 10240 2303 8542 7072 3987 10904 10419 6567 10155 3722 1539 5412 11140 7676 7241 8412
303323,963 7999 976 843 2398 6788 1964 7760 10315 2885 7942 1264 53 8512 8807 5166 10047 10896 2025 9028 9072 6848 1910 5071 5745
304238,10385 10247 2474 10896 7788 10315 2142 6788 9647 3177 1964 8208 5114 8424 11005 963 6925 4871 9669 8858 394 868 9963 2398 140
306215,3581 9873 2361 4397 8818 9647 5901 1254 3151 7706 10762 8503 3123 5335 1276 9636 544 2753 7978 2474 8746 4748 11120 8782 5071
307767,2243 1062 262 8661 5630 2783 639 4114 2492 9513 5203 7706 5173 9261 2474 10347 9547 6548 7576 8573 10763 7318 11157 9317 1894
307987,6079 6491 3838 5166 6848 9024 6310 4447 7760 10223 1964 6331 5739 4077 10113 10600 5071 10255 9072 7617 9207 4397 5348 5386 8208
309105,1964 4397 254 540 4499 9816 8431 7121 11195 6746 6643 10024 9707 9207 10317 3123 6310 2101 2885 11140 3161 9005 9072 4638 8760
310213,963 6962 7999 5114 4483 1964 8807 2025 1910 7942 8208 7760 10684 843 6788 7824 11195 10631 10223 9647 3177 791 9669 4447 8151
311826,11157 3865 6874 5474 6039 9572 1736 2421 11193 9458 3251 10520 5721 1304 476 6235 3935 51 2634 4530 5130 11045 2539 4029 2932
312925,10320 10073 8431 1086 4499 3236 5398 9710 3958 11195 6883 7121 433 9816 4397 3438 39 1170 5383 5739 5422 7880 8760 2885 11198
316345,11195 8858 6643 3123 10073 2885 9816 540 9710 6915 4397 2101 9465 8208 3958 9376 6788 5739 10274 6491 5704 4404 5760 9905 6746
316626,8542 4901 1254 10904 7706 8420 10325 10073 1162 6686 7990 11140 8746 5557 2514 2753 8660 9957 6321 1028 4758 9873 5212 4748 6626
318355,10591 3068 3530 1151 1086 6772 7576 7322 2885 10315 8202 2783 9710 6708 3958 10801 10051 2643 3151 1170 963 9362 10497 9771 10254
318385,5829 8737 5018 1062 351 3803 10940 982 9513 10904 2243 10763 5630 262 2715 3837 8661 9820 8770 1195 708 6707 10073 10950 4659
318589,10899 11140 3125 1195 4404 10950 7644 7315 1051 7748 1625 7817 10073 11157 7318 7118 2753 5868 11187 9973 6866 6915 2386 10364 1912
319132,2243 5203 8661 2173 114 1300 10347 5876 1531 9820 9877 4349 2926 2715 3166 4659 3714 11222 7655 1176 10822 7961 5018 5016 1247
320936,2386 2702 8106 3308 2474 7322 540 2101 10315 2753 8431 8976 11140 8243 7817 3935 9458 5071 1318 2684 3251 11193 3123 11195 2893
321767,2885 1964 6788 1910 8807 3958 3177 799 843 5745 8858 6634 11195 7617 9816 1951 7227 2398 1020 2922 10315 7322 6962 5400 10896
321781,5519 10005 5285 2471 6234 9890 7679 7790 9674 3375 1470 623 6643 5773 4397 2908 5980 7129 1169 1173 5526 7278 5631 5016 3465
324650,1910 7760 963 1964 10223 7999 2025 4483 254 2885 8807 6788 1264 6962 53 976 9707 10684 1716 581 9669 7322 5745 5115 1888
324843,6079 9024 6962 8807 10113 3037 6491 5166 10223 694 6331 6989 2025 841 1910 10763 8208 3161 3838 1539 6788 4397 10024 10073 1654
326767,11157 10909 3935 5412 3251 6039 5474 2474 476 4003 11193 1473 10315 1736 8887 2539 9458 9636 8208 1254 7536 2386 5335 146 9572
327207,9642 2386 10315 5420 2922 7227 3020 8959 8328 2291 11078 6491 4447 10305 5528 982 2474 1910 3979 5374 10113 2973 9005 5249 5412
331675,1716 3738 7227 9072 10113 8439 581 11078 4735 2308 5374 2847 8124 2922 1951 254 4492 6848 6900 9707 1421 822 8639 4447 4297
331704,6079 10113 10223 1387 254 3738 1180 10218 4492 424 8639 10317 3294 8532 6491 8009 4638 3838 3427 3100 6848 9072 6962 2694 6989
333024,6643 540 254 6746 4499 4638 96 4397 8431 6999 10317 9024 1964 6491 10600 6903 9376 8818 9072 7817 10474 6119 9816 6079 7121
333559,8106 2474 3935 1677 10385 2122 10484 8705 10896 6909 9766 4146 3917 10367 1024 2747 6684 9458 8424 9028 981 2180 544 5071 10315
333689,8785 7748 10073 8332 3464 6836 2031 6342 9513 5016 11140 7284 5071 3623 10347 9595 1519 6117 3488 3166 9572 8219 3642 10909 3024
334081,10385 10247 10896 1964 963 2474 9647 5114 11005 7788 544 10315 9963 4871 1677 8807 7957 9669 4609 6989 791 2142 6788 9028 6118
338763,254 6310 3275 540 4499 4492 7122 4638 9072 7880 8639 581 129 6950 1964 7808 3294 4397 7121 7760 340 9024 11078 7566 10218
339260,2474 3581 5412 5542 4609 963 8208 1888 4238 10247 2783 981 4871 1539 7706 3374 1139 1276 2961 8573 10600 8746 10255 2949 1092
339270,6920 3722 8352 10316 10600 4558 7532 7640 5757 2025 4707 10155 7746 976 6444 9024 380 649 5383 10317 9962 9524 8275 2949 1054
339445,5203 2715 2926 4902 1254 8737 1497 4659 10904 1300 1531 1736 8770 7113 10347 10763 8425 8542 5630 2282 7536 2783 9636 9261 3958
339544,3123 8818 4397 3214 5739 2101 4628 5398 10073 6746 11140 5980 3096 6643 7679 5889 9710 2293 6707 1018 10514 6915 6491 8632 2885
339948,6079 10223 254 10218 8639 9024 7760 581 5384 4492 4638 1715 340 8747 129 8532 1964 540 4077 6491 5386 7808 1387 6310 7122
340076,4397 10073 7121 11140 4499 540 1086 9465 4854 10317 6962 9376 9341 8818 249 8431 9816 1288 3722 9892 2211 7739 6903 8760 1964
340119,3838 8151 7755 540 4397 5704 3958 2885 8208 6574 1795 10940 4499 10684 7760 9636 5900 2788 8926 10317 2025 2211 4483 1716 6962
341547,262 10558 1176 9877 245 11125 114 1894 8243 462 6141 3464 11140 4892 11222 9820 2940 4137 4755 9513 4059 5876 4773 9328 5203
342266,5018 3581 7978 10082 2556 3140 7817 10940 9341 8923 2163 7706 4748 6091 5218 10255 11140 1051 9696 10600 3722 3151 4650 4404 9892
343404,10255 1539 6079 10600 6989 6962 5189 6331 5386 2025 5900 53 9493 10940 7817 651 1888 10763 10317 10020 6999 3067 8428 10223 7435
344230,1910 2885 581 1964 4483 11195 9707 254 8807 6788 3958 3177 1716 843 2025 7760 10223 8439 9072 9816 478 6962 9669 10882 8124
345268,11140 3236 3123 423 5398 6915 3360 10073 6707 3318 7121 264 8431 10899 4397 5288 3109 11195 4628 3969 9376 7559 9207 433 10024
346395,6603 5557 7588 4748 9714 10904 423 5764 8983 8746 3438 9317 3639 6002 6322 5149 1497 4734 7871 2516 1018 601 10073 8237 1162
349176,2885 5739 9816 3123 4854 6551 2101 10073 6746 5760 9376 540 11195 6491 3161 4397 6915 6643 9005 1170 5400 735 9465 1910 8858
349927,10317 8818 9465 11140 9341 8746 4397 9376 6915 2961 540 6903 7817 4598 4748 8431 10927 5189 4499 3318 10255 8149 6119 1018 9892
350480,2949 3451 10073 6067 1254 1066 8818 3096 5543 1018 1869 351 9881 12 9921 2145 1222 5557 5412 5483 6358 9873 1497 8760 5739
352082,2783 2474 8106 9766 10367 5173 457 5335 9647 9261 6909 4871 2122 11176 6925 10047 6689 146 10909 3775 694 8424 7706 569 6708
352579,2885 1910 3958 9707 1964 11195 7322 6788 3177 254 9816 10684 478 8807 958 8208 4483 581 10631 10892 976 8858 6310 843 9556
353299,8208 146 2474 6925 9261 10315 7536 3020 9647 6788 9190 9388 3177 9873 4871 9636 5335 3457 8424 7788 10684 868 1654 694 6684
353347,9572 4029 10909 7703 11193 2634 1176 9458 7748 10073 3984 4621 5868 8140 6039 5537 1062 476 5907 10520 8785 3935 10959 6913 1814
353812,6962 10600 5900 10317 1539 2025 6331 6999 6989 6079 1795 7760 9493 7817 3067 4483 10223 7978 5189 1888 10255 8428 540 2813 6559
354189,9341 8746 11140 7817 8818 540 10317 4499 4397 2211 9376 3722 9465 1086 9881 3318 6999 8431 6962 10255 2961 1038 10600 3067 9892
356665,8807 7742 6759 53 11120 9647 8751 6788 6989 4871 4748 1539 4758 9563 6827 8237 10320 9024 10904 3494 4755 9399 843 5542 1889
357183,6643 8431 6491 6746 4397 5980 4541 9376 2101 9465 540 6903 10940 10317 6915 340 2608 5285 9816 423 6551 4854 9341 4349 11195
358381,6079 1180 9024 8747 10255 6119 581 10113 10223 5386 1387 1539 6962 6989 10317 3497 3722 3037 4638 3275 6331 4077 3361 6964 254
359213,4397 8431 4447 9439 3722 4499 8747 540 7559 5771 478 1964 6310 10113 2211 7121 9707 1818 6643 643 6491 4638 875 1910 1086
359358,6079 10763 10317 6331 540 10223 6989 6962 10255 5189 9024 10600 9493 1539 2025 7566 3722 5900 7817 5071 3701 2211 6119 254 6999
359715,8424 7971 963 10385 9669 4871 10367 9647 3074 5335 8807 8512 799 4609 3177 7322 10315 2474 2398 6788 10684 4341 7824 10268 6684
360664,4397 8431 6310 9439 5771 10113 540 4499 958 7880 1086 4447 478 2211 3722 9707 643 7559 10024 10218 1818 1964 1910 8747 8439
360929,661 2474 4498 10247 4238 981 1888 6788 963 5542 8208 2386 9647 5071 4871 4609 10600 1539 9636 1085 10684 2783 7113 3581 5412
361210,5055 423 11012 6407 2799 7918 9256 7566 10136 2184 1964 96 10155 7532 6497 6555 8806 4105 4109 2587 8544 9660 8428 10317 460
361382,4628 5507 10073 6707 7748 1951 3123 4508 5739 3020 1525 6275 2101 3109 8208 11195 10927 3476 9905 2885 10904 6915 9977 9107 10305
362012,2885 11195 3958 9707 843 1964 1910 478 4483 10631 254 9816 5928 10024 9005 8439 7760 581 540 9273 6950 6310 6491 958 3177
362302,2474 5412 11193 10305 11157 3935 4003 8106 982 5249 146 10315 3251 11013 2386 8770 9458 8208 6909 9702 7536 1888 8424 6684 7162
363064,4854 2783 9190 10073 1254 8782 146 6788 10367 10762 6883 6685 9028 10991 8807 7837 694 7706 2474 8542 10904 9415 6143 4748 8275
363870,1195 4326 2539 982 9165 9943 6643 9107 5219 8076 2753 7748 639 10073 10895 1176 10347 8154 1069 11240 9458 340 4229 10910 6039
365642,1195 6707 9353 2101 3958 545 9977 1842 2386 10051 10899 11195 6836 10947 3123 2356 5980 3438 3845 6491 8391 5889 4702 2722 5882
365990,1539 10255 7978 7333 10284 4638 10218 896 4492 10600 7613 5386 8428 6989 1180 2013 7670 10223 9794 7706 53 651 6079 3227 6962
366812,423 10073 7121 5398 7748 6118 3722 4748 7115 8760 9376 540 7559 1086 11140 4499 9028 5149 7288 3236 4397 249 9816 6883 6551
368488,4638 8760 2885 7739 4499 5149 1964 254 4397 3958 8639 10600 7950 5739 6310 581 9072 9707 1037 540 8439 10317 9710 10073 7566
368850,6962 10600 10255 1539 7706 651 6989 7760 6079 10223 5900 53 6999 7978 5189 2025 6331 540 8428 843 10940 10317 8654 4638 9465
370396,4027 5166 4397 5773 5739 6574 1037 1716 5704 3838 5760 6491 6643 540 7748 5980 3123 5829 8818 7529 6571 9465 8653 10317 5420
371990,6962 963 2025 10600 1889 7957 6331 8151 10073 8807 7942 1472 843 6989 4871 10317 4483 7706 7999 1539 53 10684 10223 5189 9647
372517,2885 581 3958 9707 254 6491 1964 6310 11195 8439 5928 958 9005 10024 6950 540 2788 2847 9072 1910 11078 7760 6900 843 8208
373055,254 6310 4638 1964 4499 4492 3275 7760 7122 6950 2262 4397 9024 540 8639 581 8439 9072 6900 9707 7808 2955 958 10223 8431
373664,4499 10317 6999 1964 254 96 3067 8818 2961 4397 7817 540 5189 10600 9024 8431 7739 6079 1180 4638 7566 4077 8746 9341 6310
374088,8332 7212 10073 11193 6039 7380 1318 2485 3464 4519 9572 7118 10166 7548 11089 7474 949 7199 6141 5207 7868 7315 5451 5076 3324
374879,1236 7211 9412 5557 51 9936 6874 982 4530 9688 5220 1254 3627 9541 3993 2634 9513 11157 2120 351 11193 9714 8421 5483 2539
374945,9707 2885 11195 581 1964 9816 9072 1910 3177 1716 8439 8208 10113 254 10274 3958 958 6788 478 2262 7227 4447 8807 6310 10892
375129,10385 2474 10247 8208 9647 7788 6684 4609 4871 963 6925 10896 6788 10315 8151 5335 9669 2482 1889 8424 694 6989 9190 1888 1677
375329,1771 6117 9458 7408 3125 9572 5907 8878 6786 6219 11089 10073 2949 2634 4209 6874 8489 4910 3464 6391 6234 9800 1176 3229 3466
375527,3581 5018 10082 7978 9341 2556 10940 3140 5040 7817 8923 4397 3151 5218 9465 2163 3375 10255 6091 8151 7706 4748 3803 10600 3438
376013,4541 5773 5285 6643 5980 3375 4397 9890 6746 2908 10005 2471 6234 9674 5242 7679 5519 7790 623 7315 10731 6491 3135 8635 10103
376037,10179 3465 8027 10305 6548 5882 6491 4325 3020 7199 3958 1959 4702 7278 1208 9702 2386 2885 2761 9458 2683 8959 3935 5994 7631
376108,6079 10218 2823 5386 7670 10255 10223 7333 1539 3227 896 4492 254 6989 6848 6331 5384 1715 6962 7760 581 6491 4638 398 7978
376199,254 10223 581 6079 6310 7760 4492 9072 1180 1964 3294 6962 4638 6848 540 6643 1715 7808 8639 340 9816 10113 10474 6331 1910
376356,6962 8818 7817 540 4397 10255 9341 10317 10600 10073 4499 8746 10223 11140 661 10082 6989 5189 2211 10940 843 2163 1889 1545 9465
376520,4349 10347 2243 9877 4229 8073 5203 5799 11240 1959 10097 4854 8661 4114 2926 6836 2715 4814 2722 649 2364 982 4837 5876 1300
377814,2823 1539 7333 10223 6491 4492 53 2013 3227 1715 10218 9826 10255 1180 8428 5322 8639 1910 3294 304 6989 7670 11019 651 581
378343,9341 10255 10940 10600 7817 10317 6999 7978 8746 9465 2961 5189 2211 11140 3581 8431 540 8818 9892 2163 8151 5900 10082 9024 4397
378452,10255 7978 3497 3581 10600 9341 3140 2556 6491 10940 3294 10218 5386 8908 7817 7706 8747 4638 6989 5716 340 1715 11215 8923 2587
379860,11140 8818 1018 8746 4499 10969 10317 10073 4397 6962 10881 7817 9714 8431 8208 907 9881 7536 540 10281 1086 4734 10940 9341 3123
381032,9674 6234 8635 8879 11078 9890 5868 5980 2761 2908 831 8489 6491 6707 7432 4493 10525 1189 2075 8509 3488 6560 3191 4525 3625
381168,3958 6883 5704 7536 3096 5398 1304 3488 2474 7322 3123 10514 7871 2885 7318 8654 6643 6915 10051 5979 4003 11195 10073 305 10364
383941,5412 11013 1254 8208 7536 2474 982 6226 5557 7706 11157 3043 1497 3894 8770 10073 10364 146 1276 6685 2386 3345 7288 2120 5817
384453,2474 2386 10073 6039 7536 11157 9458 9702 1497 3020 2421 982 6909 11193 5071 7318 146 1539 2634 6915 9572 7706 10909 3251 960
384501,254 4492 6310 540 8639 4638 9072 3738 581 1964 3275 340 8439 7122 10223 11078 3294 1715 4397 129 1910 4499 7760 6962 7808
386194,540 9816 254 7121 9465 1964 4499 4397 2101 10927 9376 4854 6643 3161 11195 10317 10073 6310 8431 6915 10969 5739 2885 6746 340
388245,6643 9135 9674 857 1069 5490 8882 8635 8489 8027 432 1519 1007 2075 9890 8287 2694 4078 10005 2771 5363 3427 2732 2908 3464
388262,254 1964 540 9207 6746 4397 6310 9707 4499 9245 7121 2101 1951 11195 958 9816 10024 4638 8431 340 2885 9005 9072 5739 4854
388529,5018 7978 3581 2556 5040 10082 10255 7817 10940 7706 6091 10600 5218 7613 8923 1018 9341 3151 3722 4397 6962 1539 3140 9465 2025
388535,963 5114 5189 7999 8807 10600 7760 976 7957 1964 2025 8512 4483 843 3838 2398 7942 53 254 6788 7566 791 10268 6962 6989
391154,10223 7760 581 10113 6079 254 6331 2025 6989 4735 4483 6491 1910 4447 3294 6962 6848 4492 5374 1893 7661 11078 8124 5071 3738
392086,1677 2025 963 53 8807 7971 5542 7322 544 10223 4871 10047 11120 9669 9647 8573 843 6788 2474 5335 9636 4979 4483 8208 7999
393276,4638 254 96 9024 4397 3497 8431 10218 540 6746 6643 8747 1964 4499 6119 2587 6491 6079 9072 6310 7121 9341 340 9207 8639
393734,1964 254 7760 6962 2025 11195 9816 1910 7999 2885 843 540 6079 10223 9669 581 963 4483 9072 7942 8151 8654 10073 791 8208
394495,423 11195 9376 11140 3123 2101 6915 6746 433 9207 4628 9816 10969 6643 7121 1951 3969 8748 8858 1858 5739 2490 4525 8904 9069
397340,10909 5412 146 7706 2474 6684 6226 9714 8208 3935 51 9636 694 7536 11013 6925 10315 9873 1254 1705 6118 2961 6909 180 8424
397487,6491 9024 6746 1387 3497 96 10940 6119 6643 9474 540 1761 4638 9890 8747 10317 6903 10255 3375 4397 8431 6079 5980 2961 10600
397557,6962 1018 3177 2474 2885 7322 3958 4397 10684 10073 7536 5166 4871 5398 1677 8431 8424 5640 6788 7942 5745 9669 9028 4499 9647
397660,8882 10474 340 9072 1387 3427 254 8908 4598 6643 3738 2922 2875 6044 3100 9816 1544 4078 8124 643 169 10274 9580 11158 9311
398282,2703 9674 254 8635 10927 6377 6234 5519 3161 1252 10024 2922 9005 3738 1654 694 4541 5868 7121 10073 5651 9151 5166 11195 8904
398410,2474 2783 963 53 9669 11176 4609 6788 7687 7322 10315 8807 5542 10385 10427 10367 9647 2949 7999 3581 10991 8573 10268 1677 544
399069,7315 1912 6643 581 4349 10073 8215 3958 8734 11195 5994 6909 2885 7322 9005 3123 3161 2922 2703 146 7644 4701 9107 11078 7748
400142,4397 5739 540 8818 6491 4027 6746 8760 9465 8431 10073 9341 10317 4499 5760 3123 2885 6643 1018 2101 3958 9710 11140 4854 9376
401936,53 3722 544 6171 8573 96 1226 1054 4105 8949 9892 7706 2025 3885 7999 7566 254 3597 10317 9028 10268 2684 8428 1180 6571
402155,1910 8208 6491 5704 5166 8422 7227 4447 1858 11195 581 2922 6788 3738 10113 786 5689 6839 9069 10684 10274 2474 9707 9636 8926
402267,1858 6746 4628 822 9069 3347 10024 2101 6643 1951 2922 5739 9816 9207 8760 6491 10274 7227 5149 10113 6377 433 11195 3135 9245
403524,6491 11078 9890 1214 2922 1252 1258 87 6643 9005 581 1611 8775 8347 8635 9630 4078 5573 3051 3738 5980 7955 5166 1716 9674
404934,9647 146 8424 10385 8208 6788 6989 981 694 5739 5166 1654 7536 4871 6925 2474 963 9261 5071 2543 10247 9636 4748 10315 2386
404964,10073 8818 11140 4397 4628 540 5398 5760 4499 5739 1018 9710 2101 9341 6915 10317 2885 10899 1525 4508 10969 8431 5704 3722 8746
405731,6708 8807 2122 2885 2783 10047 53 7999 8508 3581 843 5166 5400 6571 2678 5542 2762 7322 9647 10073 8949 544 569 6788 8549
406434,1818 4748 9376 3722 1015 5764 10998 4499 8818 96 10317 423 469 5804 5149 3462 9024 6616 7739 2921 11140 8105 4707 5630 7121
407576,11193 3019 10073 6235 2539 3464 6874 9572 476 9513 6039 2421 1416 5076 5474 7118 3993 10520 6219 265 1736 1014 4029 2634 11089
407764,10763 9513 2282 10073 11125 9820 1176 4114 1160 11140 8746 5630 982 1162 3360 9547 8542 5335 2643 1110 9696 2492 1757 4059 9341
408529,3958 3599 3020 9636 4341 7536 10305 2386 4326 146 2474 9261 140 180 4702 9710 11195 1525 10909 9714 10822 10051 8208 5398 2722
408877,7627 1387 543 4013 822 10420 473 6079 3497 5120 5704 10113 424 3838 7306 6355 4078 10586 8908 9595 2922 5999 4229 3717 9642
408886,963 7999 6962 4483 2025 8807 5114 53 7957 5115 1888 1964 10600 5542 10684 7807 7760 8428 9647 10223 5189 7824 6989 843 9669
410042,11157 11193 3935 1736 9458 4003 2634 5412 1276 6039 476 2421 5249 3251 5474 2474 6874 11013 982 51 1304 3937 1254 3043 4530
412094,11120 1851 7707 6788 7742 8673 2747 8807 2776 1254 3043 10307 6759 2810 8751 1139 6827 4202 1092 7708 6208 963 10385 8917 10991
412438,6989 6962 7760 5071 10600 2025 6331 963 843 6079 7706 1889 5189 540 10223 7999 4397 1539 8208 10317 53 7566 10073 6999 10255
412593,1545 2684 5739 6491 3161 3838 5166 581 2703 6643 10525 3140 9674 3614 6441 6989 249 3738 5143 1654 5704 254 9151 9393 8635
412823,2474 1888 981 6925 5071 10247 8208 2386 540 8151 146 6788 3935 10896 3177 1787 8424 9647 7536 2482 10315 4871 6909 254 7748
412964,10909 8860 5412 3251 7540 6039 5219 4326 11193 3438 10073 1195 1736 7054 9714 9053 7326 982 4628 5483 4003 3358 4048 1497 694
413118,4558 9669 2025 5551 843 8428 7999 963 10600 7137 976 6395 5932 4775 509 3792 7640 10268 10247 2398 8573 8180 5173 6171 1964
414289,3347 6491 10305 3958 2489 822 6267 3020 4013 6643 9943 5181 5420 2386 5416 5219 8154 7227 473 1525 5994 5528 1910 2922 5980
414586,2386 11157 5412 982 5474 5249 3935 6039 7536 7868 9458 661 2634 11193 3747 2753 9572 8887 7199 3865 3123 8208 6235 2474 5739
415333,8287 6836 11090 6250 10822 1912 3747 2643 7199 9714 3125 3438 3387 2101 11140 4349 8904 9595 6707 10051 9107 1195 4628 4607 10281
415589,7552 9076 5804 8590 9376 10317 4105 9024 6497 3722 1086 4748 423 249 7121 2777 96 649 8818 11012 1288 11140 10896 4707 6883
416653,7706 6171 8089 9962 4238 8428 4105 384 383 544 53 1805 10904 8818 2025 6685 4991 8573 6989 963 7613 5053 4871 1539 3494
416712,4397 4499 7559 8431 9024 540 1964 7739 10113 1086 5771 3540 7121 958 3722 6310 7880 8747 96 10317 4638 10927 1818 6079 7095
417408,10247 540 9647 2474 10073 6788 2885 6989 4871 11195 5071 5166 6643 10385 981 9816 5739 1888 4499 11054 9636 6310 7536 10684 1654
418213,4087 10822 10051 5398 10281 5749 305 10073 11140 4349 3125 2753 9610 3508 7310 3958 7748 4229 6141 10763 3488 3736 2356 1099 7906
418261,10600 10255 8818 10940 1018 9881 4397 4499 8746 2961 9024 890 3037 6962 2556 4734 10073 3722 10317 10427 11140 2211 3913 5189 6437
418722,10073 3125 1842 1912 10822 10950 4404 9194 11140 6836 1176 10051 6152 5907 7748 5016 5749 10947 6141 8482 5743 7576 11125 2722 3464
418942,6962 3177 2025 4483 3958 2885 7755 10684 8208 7322 8151 7760 5900 2474 9647 8422 509 1424 6331 6634 791 6559 1888 7999 4871
419731,10600 10255 6999 6962 5189 7978 9024 10317 9341 7760 8428 651 2211 6989 10223 2025 9465 7706 7566 4397 6331 843 10940 6079 540
421071,10255 3879 10600 10763 7817 5900 10317 10020 1539 6079 2211 2163 9923 6989 10940 3722 6999 2025 661 8746 3374 3838 5018 540 4513
422417,6079 10255 5189 10600 6962 10317 5386 6999 6331 10223 3334 7817 254 6989 1539 4638 8428 9024 8747 6559 2211 651 6119 5900 7566
422791,8428 3792 843 8089 2025 544 9962 53 4558 9892 7999 4238 5542 10600 5551 8573 3722 2949 976 3885 8586 5656 9669 10800 9028
423144,11140 10317 8818 4397 2211 1086 8746 5398 9881 7817 2753 4499 540 3067 8431 9465 3722 10600 3438 7739 9341 8208 661 2961 6962
423151,10385 4609 7318 5071 1888 1539 6989 981 4498 10247 9647 2474 6684 8807 8208 963 8151 694 6331 9388 6788 10460 1889 9493 7536
424628,2885 6491 5739 5704 5420 5166 1951 10073 3161 8858 4898 6788 5398 9707 2922 3958 5689 10684 581 7227 9005 958 5760 8208 5400
424888,9816 9376 9465 540 6915 254 4854 11195 6643 9580 2101 1964 1170 8124 2885 7121 340 8431 6746 3969 433 4499 6310 9005 10317
427126,11140 8818 10317 4499 8746 4397 7817 2211 9881 540 10073 3722 9341 3438 1086 7739 9376 3318 6097 8208 9714 1018 9465 7121 4748
428717,9816 254 9376 540 9465 4854 6915 1964 9580 8124 6310 340 7121 6643 10274 1288 2885 3969 1170 2101 11195 9005 9273 10927 4499
430016,1545 5739 5760 11140 5398 3109 10073 8431 10763 540 9376 4404 4397 3123 7748 6491 9816 6915 11195 6836 3438 3318 423 2885 9465
430898,9513 2243 8661 2940 2282 7576 114 3360 5407 9820 5630 6855 1176 1062 4892 10340 6410 1712 11222 2643 7008 3140 10347 9341 4719
431722,10073 423 4748 2733 5149 11140 7115 550 8760 10305 1086 3236 1818 5804 10078 3722 7121 7805 6440 5398 9028 6097 694 9376 6118
431909,180 2474 9458 8208 3935 5412 8705 3958 146 3020 6612 10315 10305 2386 4003 11193 9702 8424 6492 2634 9261 8887 4341 6716 10909
432556,10305 5249 2474 5412 11157 7713 1959 6175 3935 8208 9714 10073 982 9261 2932 272 146 6226 2917 2508 9458 7536 11013 7199 4169
434139,5907 9877 10289 7315 1160 4659 1381 5876 11125 245 1531 5203 8482 3125 1300 3837 1176 3441 10950 9328 9053 10558 5799 7090 9820
434437,6491 9072 10113 2922 3738 7227 581 7207 2885 11195 822 5739 1716 5166 2847 1951 9707 4735 6848 4898 11078 9311 1964 3161 2308
